customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01287,Male,0,Yes,No,25,No,No,One year,Yes,Mailed check,18.0,408.06,0
CUST-01288,Male,0,Yes,Yes,53,Yes,Fiber optic,Two year,Yes,Electronic check,66.61,3508.82,0
CUST-01289,Female,0,Yes,No,46,Yes,DSL,Month-to-month,Yes,Mailed check,62.36,2907.9,0
CUST-01290,Male,1,No,Yes,7,Yes,DSL,One year,No,Electronic check,39.26,295.11,1
CUST-01291,Female,0,No,No,8,No,Fiber optic,One year,Yes,Electronic check,69.57,583.32,0
CUST-01292,Male,0,Yes,No,2,Yes,No,Month-to-month,Yes,Electronic check,34.83,68.29,0
CUST-01293,Male,0,Yes,No,6,Yes,DSL,One year,No,Bank transfer,59.71,318.86,0
CUST-01294,Female,0,Yes,No,22,Yes,DSL,One year,Yes,Mailed check,55.28,1290.57,0
CUST-01295,Female,0,Yes,No,2,Yes,Fiber optic,One year,No,Mailed check,75.48,116.07,1
CUST-01296,Male,0,Yes,No,68,Yes,Fiber optic,Two year,Yes,Electronic check,61.67,4214.51,0
CUST-01297,Female,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,Yes,Credit card,80.99,5339.73,0
CUST-01298,Female,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,60.4,813.35,0
CUST-01299,Male,0,No,Yes,23,Yes,No,Month-to-month,Yes,Mailed check,18.0,383.73,0
CUST-01300,Female,1,No,No,54,Yes,DSL,Month-to-month,No,Electronic check,58.1,3190.03,0
CUST-01301,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,No,Bank transfer,66.06,3239.79,0
CUST-01302,Female,0,No,No,42,Yes,Fiber optic,Two year,No,Mailed check,71.65,3058.87,0
CUST-01303,Female,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.45,5296.28,0
CUST-01304,Female,0,No,Yes,46,Yes,No,One year,No,Credit card,39.22,1782.36,0
CUST-01305,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,73.47,3741.14,0
CUST-01306,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Yes,Mailed check,65.05,2357.27,1
CUST-01307,Male,0,Yes,Yes,38,Yes,DSL,Two year,No,Mailed check,55.41,2149.64,0
CUST-01308,Male,0,No,Yes,21,Yes,Fiber optic,One year,Yes,Credit card,63.35,1346.99,0
CUST-01309,Female,1,Yes,Yes,38,No,DSL,Month-to-month,Yes,Credit card,62.31,2364.65,0
CUST-01310,Female,1,No,No,67,Yes,DSL,Two year,Yes,Bank transfer,55.52,3729.1,0
CUST-01311,Male,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,73.2,2024.09,0
CUST-01312,Female,0,No,Yes,10,Yes,Fiber optic,Month-to-month,No,Credit card,55.75,578.85,1
CUST-01313,Female,0,Yes,No,44,Yes,No,Month-to-month,Yes,Credit card,18.0,807.84,0
CUST-01314,Female,0,No,Yes,57,Yes,Fiber optic,One year,No,Electronic check,57.99,3439.31,0
CUST-01315,Male,0,Yes,No,70,Yes,No,Month-to-month,Yes,Credit card,38.97,2781.44,0
CUST-01316,Female,0,No,Yes,40,No,DSL,Two year,No,Bank transfer,40.81,1658.19,0
CUST-01317,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,No,Bank transfer,75.86,4352.8,1
CUST-01318,Male,0,No,No,19,Yes,No,Month-to-month,No,Mailed check,19.86,469.32,0
CUST-01319,Male,1,Yes,Yes,31,Yes,Fiber optic,Two year,Yes,Electronic check,73.08,2216.96,0
CUST-01320,Male,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Credit card,69.64,2149.7,0
CUST-01321,Male,0,Yes,No,24,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.15,1900.24,0
CUST-01322,Female,0,No,No,52,Yes,DSL,Month-to-month,No,Electronic check,54.68,2871.3,0
CUST-01323,Female,0,No,Yes,64,No,Fiber optic,Month-to-month,Yes,Bank transfer,73.08,4719.53,0
CUST-01324,Female,0,Yes,Yes,24,Yes,DSL,Month-to-month,Yes,Electronic check,60.37,1399.1,0
CUST-01325,Male,1,No,Yes,10,Yes,DSL,Month-to-month,No,Mailed check,49.93,571.05,1
CUST-01326,Female,0,Yes,No,60,Yes,DSL,One year,Yes,Bank transfer,58.55,3477.06,0
CUST-01327,Male,0,No,No,62,Yes,DSL,Month-to-month,Yes,Bank transfer,57.21,3529.9,0
CUST-01328,Female,0,Yes,No,68,Yes,DSL,Month-to-month,No,Electronic check,57.12,3890.14,0
CUST-01329,Male,0,Yes,Yes,19,Yes,No,One year,Yes,Electronic check,23.76,531.15,0
CUST-01330,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.5,3415.09,1
CUST-01331,Female,0,Yes,No,52,Yes,No,One year,No,Bank transfer,18.04,952.64,0
CUST-01332,Male,0,Yes,Yes,57,Yes,Fiber optic,One year,Yes,Credit card,63.54,3660.52,0
CUST-01333,Female,0,Yes,Yes,59,Yes,DSL,Month-to-month,Yes,Bank transfer,42.66,2545.36,0
CUST-01334,Female,0,Yes,No,69,Yes,DSL,Month-to-month,Yes,Bank transfer,52.93,3682.44,0
CUST-01335,Female,0,Yes,No,35,Yes,No,Month-to-month,Yes,Electronic check,23.17,849.03,0
CUST-01336,Female,1,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.45,442.96,1
CUST-01337,Male,0,Yes,No,14,Yes,No,Month-to-month,No,Credit card,28.9,488.99,0
CUST-01338,Female,0,Yes,No,64,Yes,DSL,One year,Yes,Mailed check,41.52,2651.72,0
CUST-01339,Male,0,No,Yes,61,Yes,Fiber optic,One year,Yes,Electronic check,61.28,3725.89,0
CUST-01340,Female,0,No,Yes,1,Yes,Fiber optic,Month-to-month,No,Mailed check,68.17,135.55,1
CUST-01341,Male,0,Yes,Yes,27,Yes,No,Two year,Yes,Bank transfer,18.8,476.07,0
CUST-01342,Male,0,No,No,18,Yes,DSL,Month-to-month,Yes,Electronic check,42.96,789.29,1
CUST-01343,Female,0,No,No,24,Yes,No,Two year,Yes,Electronic check,38.57,889.54,0
CUST-01344,Male,0,No,Yes,46,Yes,Fiber optic,Two year,Yes,Bank transfer,57.73,2781.54,0
CUST-01345,Female,0,Yes,Yes,37,Yes,No,Month-to-month,Yes,Electronic check,41.18,1639.09,0
CUST-01346,Female,1,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.31,2700.34,0
CUST-01347,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,No,Credit card,77.89,2518.47,0
CUST-01348,Female,0,No,No,47,Yes,DSL,Two year,No,Credit card,56.95,2676.91,0
CUST-01349,Female,0,No,Yes,50,Yes,No,Month-to-month,No,Mailed check,29.94,1479.57,0
CUST-01350,Male,0,No,No,4,No,DSL,Two year,Yes,Electronic check,63.29,259.14,0
CUST-01351,Male,1,No,No,10,Yes,Fiber optic,Month-to-month,No,Mailed check,66.34,661.37,1
CUST-01352,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,68.75,1642.72,1
CUST-01353,Female,0,Yes,No,32,Yes,Fiber optic,One year,Yes,Credit card,63.18,2034.91,0
CUST-01354,Male,0,No,No,72,Yes,Fiber optic,Month-to-month,No,Bank transfer,56.43,4060.85,0
CUST-01355,Male,0,No,No,65,Yes,Fiber optic,Month-to-month,No,Mailed check,64.71,4221.76,0
CUST-01356,Male,0,Yes,No,47,Yes,Fiber optic,Two year,Yes,Bank transfer,84.98,3990.18,0
CUST-01357,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,No,Electronic check,68.61,187.81,1
CUST-01358,Male,1,No,No,8,Yes,Fiber optic,Two year,Yes,Mailed check,90.87,770.71,0
CUST-01359,Male,0,Yes,No,33,Yes,Fiber optic,Two year,Yes,Credit card,86.69,2887.43,0
CUST-01360,Male,0,Yes,No,43,Yes,No,Month-to-month,Yes,Electronic check,48.96,2175.08,1
CUST-01361,Male,0,No,Yes,48,No,Fiber optic,Month-to-month,Yes,Electronic check,85.24,4116.26,1
CUST-01362,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,No,Credit card,68.87,747.69,0
CUST-01363,Male,1,Yes,No,64,Yes,Fiber optic,One year,Yes,Mailed check,77.6,4997.24,0
CUST-01364,Female,0,No,No,36,Yes,DSL,Two year,Yes,Electronic check,51.83,1766.85,0
CUST-01365,Male,0,Yes,No,43,No,DSL,Two year,No,Electronic check,52.36,2356.66,0
CUST-01366,Male,0,No,No,3,Yes,Fiber optic,Two year,No,Mailed check,70.0,223.72,1
CUST-01367,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,No,Mailed check,71.2,4381.22,0
CUST-01368,Female,0,Yes,No,40,Yes,Fiber optic,Month-to-month,No,Mailed check,76.02,2997.33,0
CUST-01369,Female,0,Yes,Yes,17,Yes,No,Month-to-month,No,Electronic check,21.27,305.71,0
CUST-01370,Female,0,No,Yes,23,Yes,DSL,Two year,No,Mailed check,38.98,914.83,0
CUST-01371,Male,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Bank transfer,52.91,1393.79,0
CUST-01372,Male,0,No,Yes,2,Yes,DSL,Month-to-month,No,Credit card,44.46,105.83,0
CUST-01373,Male,0,Yes,No,68,Yes,DSL,Month-to-month,Yes,Bank transfer,45.29,3089.01,0
CUST-01374,Female,0,Yes,No,58,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,68.86,3962.47,0
CUST-01375,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Credit card,67.02,4215.01,0
CUST-01376,Female,1,No,Yes,26,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.88,2195.04,1
CUST-01377,Female,0,No,No,41,Yes,DSL,Two year,No,Electronic check,48.67,1931.34,0
CUST-01378,Female,0,Yes,Yes,33,Yes,Fiber optic,One year,No,Electronic check,79.28,2547.39,0
CUST-01379,Female,0,Yes,No,35,Yes,DSL,Month-to-month,Yes,Electronic check,51.65,1788.72,0
CUST-01380,Female,1,No,Yes,43,Yes,Fiber optic,One year,Yes,Credit card,74.29,3216.0,0
CUST-01381,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.27,2451.3,0
CUST-01382,Male,0,Yes,No,56,Yes,DSL,One year,No,Credit card,39.67,2270.48,0
CUST-01383,Female,0,No,Yes,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,72.7,435.16,1
CUST-01384,Male,0,No,Yes,14,Yes,Fiber optic,One year,Yes,Mailed check,76.79,1107.74,1
CUST-01385,Male,0,Yes,No,65,Yes,DSL,Month-to-month,No,Mailed check,57.93,3783.79,0
CUST-01386,Female,1,No,Yes,64,No,Fiber optic,Month-to-month,Yes,Electronic check,64.18,4232.81,0
CUST-01387,Male,0,No,Yes,59,Yes,Fiber optic,One year,Yes,Mailed check,57.85,3347.01,0
CUST-01388,Female,0,Yes,No,27,Yes,DSL,One year,Yes,Bank transfer,45.71,1213.51,0
CUST-01389,Female,0,No,No,33,Yes,DSL,One year,Yes,Mailed check,61.08,1998.88,0
CUST-01390,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,No,Credit card,71.77,188.22,0
CUST-01391,Female,0,Yes,No,21,Yes,No,Month-to-month,Yes,Credit card,18.8,345.86,1
CUST-01392,Female,0,Yes,No,53,Yes,Fiber optic,One year,Yes,Mailed check,58.38,3132.31,0
CUST-01393,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Credit card,64.53,1642.23,1
CUST-01394,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,No,Electronic check,63.99,2280.32,1
CUST-01395,Female,1,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.48,782.08,0
CUST-01396,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,No,Mailed check,58.1,2168.52,0
CUST-01397,Female,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,61.6,3200.74,0
CUST-01398,Male,0,Yes,No,42,No,No,Month-to-month,Yes,Mailed check,31.03,1329.77,0
CUST-01399,Male,0,Yes,Yes,41,Yes,Fiber optic,One year,No,Bank transfer,75.21,3046.78,0
CUST-01400,Female,0,No,No,66,Yes,No,One year,Yes,Credit card,18.0,1139.76,0
CUST-01401,Male,0,No,Yes,17,Yes,DSL,One year,Yes,Electronic check,49.33,926.85,0
CUST-01402,Male,0,Yes,No,22,Yes,Fiber optic,One year,No,Credit card,72.73,1559.45,0
CUST-01403,Male,1,Yes,Yes,45,Yes,Fiber optic,Month-to-month,No,Bank transfer,76.31,3466.02,0
CUST-01404,Male,0,Yes,No,35,No,DSL,Two year,No,Mailed check,36.32,1297.75,0
CUST-01405,Male,0,No,No,71,Yes,DSL,One year,No,Electronic check,51.05,3683.3,0
CUST-01406,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.09,292.54,0
CUST-01407,Female,0,No,Yes,9,Yes,Fiber optic,Month-to-month,No,Mailed check,82.64,788.32,1
CUST-01408,Male,0,No,Yes,25,Yes,Fiber optic,One year,Yes,Bank transfer,64.65,1613.35,0
CUST-01409,Male,1,Yes,No,34,Yes,DSL,One year,No,Mailed check,50.64,1691.76,0
CUST-01410,Male,0,Yes,Yes,65,Yes,Fiber optic,One year,Yes,Electronic check,68.33,4428.91,0
CUST-01411,Female,1,Yes,No,36,Yes,DSL,One year,Yes,Bank transfer,57.33,2115.72,0
CUST-01412,Male,0,No,Yes,32,Yes,DSL,Two year,Yes,Bank transfer,50.78,1661.52,1
CUST-01413,Female,0,Yes,Yes,13,Yes,Fiber optic,Two year,No,Credit card,74.83,966.39,0
CUST-01414,Female,0,Yes,No,32,Yes,DSL,One year,Yes,Mailed check,41.0,1255.04,0
CUST-01415,Female,0,No,No,39,Yes,No,Two year,Yes,Bank transfer,28.17,1045.2,0
CUST-01416,Female,0,No,Yes,43,No,Fiber optic,Two year,No,Mailed check,64.06,2792.23,0
CUST-01417,Male,0,Yes,No,44,Yes,DSL,Month-to-month,No,Bank transfer,48.85,2085.51,0
CUST-01418,Female,0,No,Yes,31,Yes,DSL,One year,Yes,Mailed check,63.66,1967.55,0
CUST-01419,Male,1,No,No,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,63.81,899.77,1
CUST-01420,Female,0,No,No,11,Yes,DSL,Month-to-month,No,Credit card,47.76,548.34,0
CUST-01421,Female,0,No,No,12,Yes,DSL,Month-to-month,Yes,Bank transfer,39.8,514.71,0
CUST-01422,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,71.22,3151.85,1
CUST-01423,Female,0,No,Yes,62,No,DSL,Month-to-month,No,Mailed check,58.39,3558.81,0
CUST-01424,Male,1,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,76.36,4926.83,0
CUST-01425,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.07,1574.49,0
CUST-01426,Female,0,No,No,6,Yes,DSL,One year,Yes,Electronic check,60.63,422.46,0
CUST-01427,Female,0,No,No,46,Yes,Fiber optic,Two year,Yes,Electronic check,72.64,3348.6,0
CUST-01428,Male,0,No,No,3,No,Fiber optic,Two year,Yes,Electronic check,76.56,407.5,1
CUST-01429,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,No,Electronic check,75.72,3459.5,0
CUST-01430,Male,0,No,No,28,Yes,DSL,Month-to-month,Yes,Bank transfer,26.99,775.18,0
CUST-01431,Male,0,No,No,61,Yes,Fiber optic,Two year,No,Electronic check,69.39,4193.08,0
CUST-01432,Male,0,Yes,No,46,Yes,DSL,Month-to-month,No,Credit card,41.38,1960.08,0
CUST-01433,Female,0,No,No,54,Yes,Fiber optic,Two year,No,Credit card,63.37,3449.01,0
CUST-01434,Male,0,Yes,No,30,Yes,DSL,One year,Yes,Electronic check,61.8,1810.94,0
CUST-01435,Male,1,No,Yes,61,Yes,No,Month-to-month,No,Bank transfer,27.0,1636.14,0
CUST-01436,Male,0,No,No,38,Yes,DSL,Month-to-month,Yes,Mailed check,65.14,2548.91,0
CUST-01437,Female,0,No,Yes,46,Yes,No,Month-to-month,No,Credit card,18.0,895.59,0
CUST-01438,Male,0,No,No,26,No,No,Month-to-month,Yes,Mailed check,18.0,402.28,0
CUST-01439,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,No,Mailed check,76.1,2493.0,1
CUST-01440,Female,1,Yes,Yes,61,Yes,DSL,Two year,Yes,Electronic check,52.27,3284.54,1
CUST-01441,Female,0,No,No,29,Yes,Fiber optic,One year,No,Credit card,72.46,2097.98,0
CUST-01442,Female,0,No,No,2,Yes,No,Month-to-month,Yes,Electronic check,24.1,62.37,0
CUST-01443,Male,0,No,No,28,Yes,Fiber optic,Month-to-month,Yes,Credit card,68.86,1984.43,1
CUST-01444,Male,0,No,No,29,Yes,Fiber optic,Month-to-month,No,Electronic check,67.57,1897.92,0
CUST-01445,Male,0,No,Yes,31,Yes,DSL,Month-to-month,Yes,Bank transfer,51.44,1552.66,0
CUST-01446,Female,0,Yes,No,6,Yes,No,One year,No,Mailed check,30.13,169.6,0
CUST-01447,Female,0,Yes,No,10,Yes,DSL,One year,No,Electronic check,62.92,694.43,0
CUST-01448,Female,0,No,No,24,Yes,DSL,Two year,No,Electronic check,48.38,1217.11,0
CUST-01449,Male,0,No,No,31,Yes,DSL,Month-to-month,No,Electronic check,46.85,1493.34,1
CUST-01450,Male,0,No,Yes,3,No,Fiber optic,Month-to-month,No,Bank transfer,65.82,195.5,0
CUST-01451,Male,0,No,No,29,Yes,No,Two year,No,Bank transfer,36.76,1127.52,0
CUST-01452,Male,0,No,No,24,Yes,Fiber optic,One year,Yes,Electronic check,75.52,1809.85,0
CUST-01453,Male,0,No,Yes,3,No,DSL,One year,Yes,Mailed check,34.81,138.33,0
CUST-01454,Female,0,No,No,19,Yes,DSL,Month-to-month,No,Electronic check,34.46,705.34,1
CUST-01455,Male,0,Yes,No,20,Yes,Fiber optic,Two year,Yes,Bank transfer,63.36,1357.04,0
CUST-01456,Female,0,No,Yes,11,No,Fiber optic,Month-to-month,Yes,Bank transfer,71.84,792.42,1
CUST-01457,Male,0,No,No,55,Yes,DSL,Month-to-month,Yes,Credit card,49.73,2722.02,0
CUST-01458,Male,0,Yes,Yes,6,Yes,Fiber optic,One year,Yes,Credit card,74.12,514.47,1
CUST-01459,Female,0,No,Yes,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,68.6,2954.79,0
CUST-01460,Female,1,No,No,48,No,No,Two year,No,Electronic check,41.18,1954.47,1
CUST-01461,Male,0,No,Yes,59,Yes,Fiber optic,Month-to-month,No,Credit card,76.18,4444.37,0
CUST-01462,Male,0,Yes,Yes,40,Yes,DSL,Month-to-month,No,Electronic check,50.62,2090.75,0
CUST-01463,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.16,3089.31,0
CUST-01464,Female,0,Yes,Yes,55,Yes,DSL,Two year,No,Electronic check,36.81,1944.91,0
CUST-01465,Male,0,No,No,62,Yes,No,One year,No,Bank transfer,24.32,1499.43,0
CUST-01466,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,71.1,1142.72,1
CUST-01467,Male,0,No,Yes,58,Yes,DSL,Month-to-month,Yes,Credit card,54.82,3126.56,0
CUST-01468,Female,0,No,No,34,Yes,Fiber optic,Month-to-month,Yes,Mailed check,56.28,1924.61,0
CUST-01469,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,No,Electronic check,47.92,396.68,1
CUST-01470,Female,0,No,No,45,Yes,DSL,One year,Yes,Mailed check,53.2,2369.98,0
CUST-01471,Female,1,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,78.82,5697.89,0
CUST-01472,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.49,895.88,1
CUST-01473,Male,0,Yes,Yes,2,Yes,No,Month-to-month,Yes,Credit card,31.09,118.6,0
CUST-01474,Female,0,Yes,No,66,Yes,Fiber optic,One year,Yes,Mailed check,69.51,4514.85,0
CUST-01475,Male,0,No,Yes,43,Yes,DSL,One year,No,Bank transfer,55.4,2308.96,0
CUST-01476,Male,0,No,Yes,16,Yes,Fiber optic,One year,Yes,Credit card,68.39,1117.24,0
CUST-01477,Male,0,No,No,58,Yes,Fiber optic,One year,No,Mailed check,71.17,4220.6,0
CUST-01478,Male,0,No,No,29,Yes,DSL,Two year,Yes,Bank transfer,56.36,1583.94,0
CUST-01479,Male,1,Yes,No,24,Yes,No,Month-to-month,Yes,Mailed check,29.64,718.53,0
CUST-01480,Male,0,No,Yes,21,Yes,No,Two year,No,Credit card,27.9,524.15,0
CUST-01481,Male,0,Yes,Yes,44,Yes,DSL,One year,No,Credit card,57.69,2502.43,0
CUST-01482,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,75.7,766.66,0
CUST-01483,Male,0,Yes,No,27,Yes,Fiber optic,Two year,Yes,Electronic check,79.87,2131.86,1
CUST-01484,Male,0,Yes,No,22,Yes,DSL,One year,Yes,Credit card,68.63,1444.58,0
CUST-01485,Female,0,No,No,5,Yes,Fiber optic,One year,No,Credit card,75.62,311.7,0
CUST-01486,Male,0,No,No,55,No,DSL,Month-to-month,Yes,Bank transfer,46.31,2452.75,0
CUST-01487,Male,0,No,Yes,1,Yes,DSL,Month-to-month,No,Credit card,54.09,77.92,1
CUST-01488,Male,0,Yes,No,70,Yes,No,Two year,Yes,Mailed check,28.75,2042.38,0
CUST-01489,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.91,554.0,1
CUST-01490,Male,1,Yes,Yes,26,Yes,DSL,Month-to-month,No,Mailed check,66.96,1695.5,0
CUST-01491,Male,0,No,No,8,No,Fiber optic,Month-to-month,No,Electronic check,56.53,502.54,1
CUST-01492,Male,0,Yes,Yes,27,Yes,No,Month-to-month,No,Mailed check,37.11,1037.31,0
CUST-01493,Male,1,Yes,Yes,44,Yes,Fiber optic,Two year,No,Bank transfer,89.8,3951.56,0
CUST-01494,Male,1,No,No,7,Yes,No,One year,Yes,Electronic check,34.54,233.94,0
CUST-01495,Male,0,No,Yes,38,Yes,No,Two year,No,Electronic check,29.74,1097.66,0
CUST-01496,Female,0,No,No,56,Yes,DSL,Month-to-month,No,Bank transfer,48.07,2701.53,0
CUST-01497,Female,0,Yes,Yes,33,No,Fiber optic,Month-to-month,Yes,Bank transfer,70.05,2392.51,0
CUST-01498,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Yes,Credit card,75.58,737.11,0
CUST-01499,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,No,Electronic check,75.07,3740.69,0
CUST-01500,Female,0,No,Yes,14,Yes,DSL,One year,Yes,Credit card,55.77,807.71,0
CUST-01501,Male,0,Yes,No,2,Yes,DSL,Month-to-month,No,Electronic check,55.01,54.95,0
CUST-01502,Male,1,No,Yes,32,Yes,DSL,Month-to-month,Yes,Electronic check,62.19,2026.58,0
CUST-01503,Male,0,No,No,20,Yes,Fiber optic,Two year,No,Bank transfer,76.29,1484.26,0
CUST-01504,Female,0,No,No,3,Yes,Fiber optic,One year,No,Mailed check,61.81,219.94,0
CUST-01505,Male,0,Yes,No,56,Yes,Fiber optic,Month-to-month,No,Bank transfer,76.66,4441.41,0
CUST-01506,Female,1,Yes,Yes,44,Yes,Fiber optic,One year,No,Electronic check,89.87,3925.78,0
CUST-01507,Male,1,No,No,66,Yes,DSL,Month-to-month,Yes,Electronic check,54.79,3762.28,0
CUST-01508,Female,0,No,No,35,No,DSL,Two year,No,Mailed check,62.0,2194.53,0
CUST-01509,Female,0,Yes,No,32,Yes,Fiber optic,One year,No,Electronic check,62.66,1967.64,0
CUST-01510,Male,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,No,Electronic check,69.76,4215.59,0
CUST-01511,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,No,Electronic check,64.87,507.47,1
CUST-01512,Female,0,Yes,No,27,Yes,DSL,Month-to-month,No,Electronic check,61.03,1672.46,0
CUST-01513,Male,0,Yes,Yes,58,No,Fiber optic,One year,No,Bank transfer,83.12,4792.65,0
CUST-01514,Male,0,Yes,Yes,22,Yes,No,Month-to-month,Yes,Electronic check,24.21,522.45,1
CUST-01515,Female,0,Yes,No,64,Yes,DSL,One year,No,Bank transfer,59.37,3821.22,0
CUST-01516,Male,0,Yes,Yes,21,No,DSL,Month-to-month,No,Bank transfer,63.21,1326.97,0
CUST-01517,Male,0,No,Yes,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.74,2109.49,0
CUST-01518,Male,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,Yes,Mailed check,71.04,4706.28,0
CUST-01519,Male,0,Yes,No,18,Yes,No,Month-to-month,No,Bank transfer,30.87,499.26,0
CUST-01520,Female,0,Yes,No,70,Yes,No,Month-to-month,Yes,Credit card,18.26,1310.43,0
CUST-01521,Female,0,No,Yes,4,Yes,Fiber optic,One year,Yes,Electronic check,70.88,279.88,0
CUST-01522,Male,0,Yes,No,20,No,DSL,Two year,Yes,Credit card,67.14,1317.85,0
CUST-01523,Male,0,Yes,No,43,Yes,Fiber optic,Month-to-month,No,Electronic check,66.0,2891.61,0
CUST-01524,Female,1,Yes,Yes,43,Yes,No,One year,No,Mailed check,36.83,1510.62,0
CUST-01525,Male,0,Yes,No,66,Yes,Fiber optic,Month-to-month,No,Mailed check,74.19,4778.22,0
CUST-01526,Male,1,Yes,Yes,70,Yes,No,One year,No,Electronic check,28.69,2019.53,0
CUST-01527,Male,1,Yes,Yes,49,Yes,Fiber optic,Month-to-month,No,Electronic check,76.77,3754.82,0
CUST-01528,Male,0,No,No,48,Yes,DSL,One year,Yes,Electronic check,64.02,3005.32,0
CUST-01529,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.43,1626.36,1
CUST-01530,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,75.68,4561.65,0
CUST-01531,Male,0,No,No,47,Yes,DSL,One year,Yes,Electronic check,62.81,2975.22,0
CUST-01532,Female,0,No,No,2,Yes,DSL,Month-to-month,Yes,Credit card,47.68,96.34,1
CUST-01533,Male,0,No,Yes,60,No,Fiber optic,Month-to-month,Yes,Credit card,61.62,3806.96,0
CUST-01534,Female,1,Yes,No,26,Yes,DSL,Month-to-month,No,Electronic check,69.15,1849.0,0
CUST-01535,Male,0,Yes,No,35,Yes,DSL,Two year,No,Electronic check,51.09,1876.61,0
CUST-01536,Male,0,Yes,Yes,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.15,2641.25,0
CUST-01537,Male,0,No,No,60,No,Fiber optic,Month-to-month,No,Credit card,63.9,3773.13,0
CUST-01538,Female,0,Yes,No,20,Yes,Fiber optic,Two year,No,Mailed check,73.11,1493.05,0
CUST-01539,Female,0,No,Yes,29,Yes,No,One year,No,Electronic check,18.0,542.72,0
CUST-01540,Male,0,No,No,3,Yes,No,Month-to-month,No,Credit card,25.51,139.01,1
CUST-01541,Male,0,No,No,26,Yes,Fiber optic,One year,No,Mailed check,64.82,1603.78,0
CUST-01542,Male,0,Yes,No,7,Yes,DSL,Month-to-month,No,Electronic check,42.98,336.04,1
CUST-01543,Female,0,No,No,42,No,Fiber optic,Month-to-month,No,Credit card,67.58,2887.82,0
CUST-01544,Male,0,Yes,No,65,Yes,DSL,Month-to-month,Yes,Credit card,31.65,2104.06,1
